,id,marca,modelo,preco_minimo,idade_veiculo,km_rodados,tipo_vendedor,tipo_combustivel,tipo_transmissao,potencia_maxima,preco_venda,ipva,ano,estado
16558,17942,Hyundai,Santro,523000.0,2,10000,particular,Petrol,Manual,68.0,460000,18400.0,2022,novo
16559,17943,Honda,City,1291000.0,11,25000,particular,Petrol,Automatic,118.0,600000,24000.0,2013,novo
16560,17944,Maruti,Swift Dzire,614646.3878326996,4,79224,distribuidora,Diesel,Automatic,74.02,750000,30000.0,2020,moderadamente rodado
16561,17946,Hyundai,Grand,967624.184646262,3,15918,distribuidora,Petrol,Automatic,81.86,649000,25960.0,2021,novo
16562,17947,Hyundai,Verna,967624.184646262,6,80730,distribuidora,Diesel,Manual,126.2,625000,25000.0,2018,rodado
16563,17948,Skoda,Rapid,2572827.5862068967,8,70000,particular,Diesel,Manual,103.6,400000,16000.0,2016,moderadamente rodado
16564,17949,Ford,Figo,934000.0,6,67362,distribuidora,Diesel,Manual,68.05,445000,17800.0,2018,moderadamente rodado
16565,17950,Volkswagen,Vento,820416.9884169884,10,145000,particular,Diesel,Manual,103.6,200000,8000.0,2014,rodado
16566,17951,Honda,Brio,1210698.5413290113,9,30000,distribuidora,Petrol,Manual,86.8,375000,15000.0,2015,moderadamente rodado
16567,17952,Hyundai,i20,985000.0,9,113000,particular,Diesel,Manual,90.0,450000,18000.0,2015,rodado
16568,17953,Mahindra,Scorpio,1498000.0,6,110000,particular,Diesel,Manual,120.0,900000,36000.0,2018,rodado
16569,17954,Renault,KWID,414304.9645390071,4,12000,distribuidora,Petrol,Manual,67.0,385000,15400.0,2020,novo
16570,17955,Ford,Figo,1050416.6666666667,8,51000,distribuidora,Diesel,Manual,68.0,345000,13800.0,2016,moderadamente rodado
16571,17956,Maruti,Alto,488000.0,3,31243,concessionária,CNG,Manual,40.3,299000,11960.0,2021,moderadamente rodado
16572,17957,Hyundai,i20,778000.0,1,20000,particular,Petrol,Automatic,86.8,700000,28000.0,2023,novo
16573,17958,Volkswagen,Tiguan,820416.9884169884,4,25000,distribuidora,Diesel,Automatic,141.0,2650000,106000.0,2020,novo
16574,17959,Maruti,Swift Dzire,715000.0,6,35000,particular,Petrol,Manual,83.14,530000,21200.0,2018,moderadamente rodado
16575,17960,Hyundai,i10,648000.0,11,70000,distribuidora,Petrol,Manual,68.05,185000,7400.0,2013,moderadamente rodado
16576,17961,Maruti,Swift,683000.0,3,18000,particular,Petrol,Manual,81.8,580000,23200.0,2021,novo
16577,17963,Mercedes-Benz,C-Class,117489928.05755396,6,38000,distribuidora,Diesel,Automatic,170.0,2399000,95960.0,2018,moderadamente rodado
16578,17964,Lexus,RX,12900000.0,5,17272,distribuidora,Petrol,Automatic,259.0,8000000,320000.0,2019,novo
16579,17965,Hyundai,i20,967000.0,5,60000,particular,Diesel,Manual,88.73,700000,28000.0,2019,moderadamente rodado
16580,17966,Toyota,Innova,2876695.0,6,160000,particular,Diesel,Manual,100.6,1400000,56000.0,2018,rodado
16581,17967,Maruti,Alto,614646.3878326996,11,70000,particular,Petrol,Manual,46.3,135000,5400.0,2013,moderadamente rodado
16582,17968,Honda,Mobilio,1210698.5413290113,5,64984,concessionária,Petrol,Manual,117.3,589000,23560.0,2019,moderadamente rodado
16583,17969,Maruti,Alto,614646.3878326996,9,90000,particular,Petrol,Manual,67.1,230000,9200.0,2015,rodado
16584,17971,Maruti,Alto,614646.3878326996,15,56000,distribuidora,Petrol,Manual,46.3,175000,7000.0,2009,moderadamente rodado
16585,17972,Mahindra,XUV500,1783000.0,8,95000,distribuidora,Diesel,Manual,140.0,825000,33000.0,2016,rodado
16586,17973,Hyundai,Grand,967624.184646262,7,46000,particular,Diesel,Manual,70.0,320000,12800.0,2017,moderadamente rodado
16587,17974,Maruti,Swift Dzire,614646.3878326996,4,90000,particular,Petrol,Automatic,81.8,750000,30000.0,2020,rodado
16588,17975,Datsun,RediGO,415490.06622516556,3,18628,distribuidora,Petrol,Automatic,67.0,270000,10800.0,2021,novo
16589,17976,Hyundai,Verna,1285000.0,3,30000,particular,Diesel,Automatic,126.2,1200000,48000.0,2021,moderadamente rodado
16590,17979,Mahindra,Thar,1463000.0,5,5000,distribuidora,Diesel,Manual,105.0,825000,33000.0,2019,novo
16591,17980,Honda,Amaze,925000.0,6,92707,distribuidora,Diesel,Manual,98.6,395000,15800.0,2018,rodado
16592,17981,Ford,Ecosport,1050416.6666666667,7,78000,distribuidora,Diesel,Manual,89.84,425000,17000.0,2017,moderadamente rodado
16593,17982,Mahindra,Thar,1387000.0,3,40000,particular,Diesel,Manual,105.0,850000,34000.0,2021,moderadamente rodado
16594,17983,Mahindra,Renault,1399372.0930232557,11,5000,particular,Petrol,Manual,75.0,200000,8000.0,2013,novo
16595,17984,Honda,Amaze,724000.0,2,15787,distribuidora,Petrol,Manual,86.7,650000,26000.0,2022,novo
16596,17985,Maruti,Ertiga,1032000.0,6,68532,distribuidora,CNG,Manual,80.9,625000,25000.0,2018,moderadamente rodado
16597,17986,Honda,City,1490000.0,7,56664,distribuidora,Diesel,Manual,97.9,591000,23640.0,2017,moderadamente rodado
16598,17987,Hyundai,EON,967624.184646262,9,10000,particular,Petrol,Manual,55.2,165000,6600.0,2015,novo
16599,17988,Maruti,Ritz,614646.3878326996,8,100000,particular,Diesel,Manual,73.94,205000,8200.0,2016,rodado
16600,17989,Toyota,Fortuner,4124000.0,1,29000,distribuidora,Diesel,Automatic,174.5,3650000,146000.0,2023,novo
16601,17990,Mahindra,XUV500,1783000.0,4,112000,distribuidora,Diesel,Manual,140.0,1250000,50000.0,2020,rodado
16602,17991,Renault,Duster,414304.9645390071,7,179000,particular,Diesel,Manual,108.45,550000,22000.0,2017,rodado
16603,17992,Maruti,Alto,614646.3878326996,15,70000,particular,Petrol,Manual,46.3,100000,4000.0,2009,moderadamente rodado
16604,17994,Toyota,Innova,2126000.0,2,31000,distribuidora,Diesel,Manual,147.51,2200000,88000.0,2022,moderadamente rodado
16605,17995,Ford,Figo,914000.0,7,67700,distribuidora,Diesel,Manual,68.05,285000,11400.0,2017,moderadamente rodado
16606,17996,Nissan,Terrano,1690333.3333333333,7,69200,distribuidora,Diesel,Manual,108.5,500000,20000.0,2017,moderadamente rodado
16607,17999,Hyundai,i20,967624.184646262,10,77590,distribuidora,Diesel,Manual,90.0,420000,16800.0,2014,moderadamente rodado
16608,18000,Honda,City,1210698.5413290113,4,54000,distribuidora,Petrol,Automatic,117.3,940000,37600.0,2020,moderadamente rodado
16609,18001,Mahindra,Thar,1399372.0930232557,3,45000,distribuidora,Diesel,Manual,105.0,900000,36000.0,2021,moderadamente rodado
16610,18002,Maruti,Swift Dzire,614646.3878326996,9,68600,particular,Diesel,Manual,74.02,360000,14400.0,2015,moderadamente rodado
16611,18003,Maruti,Ciaz,614646.3878326996,4,47000,distribuidora,Diesel,Manual,88.5,745000,29800.0,2020,moderadamente rodado
16612,18004,Honda,Amaze,1210698.5413290113,4,33033,distribuidora,Petrol,Manual,86.7,475000,19000.0,2020,moderadamente rodado
16613,18005,Honda,Jazz,920000.0,2,12000,distribuidora,Petrol,Manual,88.7,825000,33000.0,2022,novo
16614,18006,Honda,Jazz,1210698.5413290113,3,19023,distribuidora,Diesel,Manual,98.6,1010000,40400.0,2021,novo
16615,18007,BMW,7,16700000.0,10,70000,particular,Diesel,Automatic,258.0,1950000,78000.0,2014,moderadamente rodado
16616,18008,Maruti,Celerio,555000.0,7,29000,distribuidora,Petrol,Automatic,67.04,449000,17960.0,2017,novo
16617,18009,BMW,5,7320000.0,4,24000,distribuidora,Diesel,Automatic,187.74,3100000,124000.0,2020,novo
16618,18010,BMW,5,7837000.0,8,43000,distribuidora,Diesel,Automatic,190.0,2600000,104000.0,2016,moderadamente rodado
16619,18011,Toyota,Innova,2876695.0,6,163000,distribuidora,Diesel,Manual,102.0,1150000,46000.0,2018,rodado
16620,18012,Maruti,Vitara,614646.3878326996,5,69919,distribuidora,Diesel,Manual,88.5,725000,29000.0,2019,moderadamente rodado
16621,18013,Volkswagen,Polo,723000.0,5,32555,distribuidora,Petrol,Automatic,103.5,699000,27960.0,2019,moderadamente rodado
16622,18014,Hyundai,Elantra,2107000.0,3,22000,distribuidora,Petrol,Manual,149.92,1125000,45000.0,2021,novo
16623,18017,Mahindra,Scorpio,1442000.0,6,100000,particular,Diesel,Manual,75.0,800000,32000.0,2018,rodado
16624,18018,Toyota,Innova,2876695.0,6,172000,distribuidora,Diesel,Manual,100.0,1179000,47160.0,2018,rodado
16625,18019,Honda,City,1210698.5413290113,3,29000,distribuidora,Petrol,Manual,117.6,849000,33960.0,2021,novo
16626,18020,Honda,Jazz,1210698.5413290113,5,56214,distribuidora,Diesel,Manual,98.6,450000,18000.0,2019,moderadamente rodado
16627,18021,Hyundai,i20,770000.0,4,70650,particular,Petrol,Manual,81.83,600000,24000.0,2020,moderadamente rodado
16628,18022,Hyundai,i20,985000.0,3,90000,particular,Diesel,Manual,88.76,650000,26000.0,2021,rodado
16629,18023,BMW,3,5147000.0,5,57001,distribuidora,Diesel,Automatic,184.0,2025000,81000.0,2019,moderadamente rodado
16630,18024,Mercedes-Benz,GLA,117489928.05755396,3,25000,particular,Petrol,Automatic,183.0,3000000,120000.0,2021,novo
16631,18025,Maruti,Wagon R,551000.0,9,54000,distribuidora,Petrol,Manual,67.1,290000,11600.0,2015,moderadamente rodado
16632,18026,Maruti,Alto,614646.3878326996,11,100000,particular,Petrol,Manual,46.3,180000,7200.0,2013,rodado
16633,18027,Hyundai,Santro,547000.0,2,8000,particular,Petrol,Manual,68.0,500000,20000.0,2022,novo
16634,18028,Maruti,SX4,614646.3878326996,9,84383,distribuidora,Petrol,Manual,103.3,389000,15560.0,2015,rodado
16635,18029,Mahindra,Bolero,900000.0,10,73625,distribuidora,Diesel,Manual,63.0,378000,15120.0,2014,moderadamente rodado
16636,18030,Volkswagen,Ameo,820416.9884169884,5,44121,distribuidora,Petrol,Manual,73.75,595000,23800.0,2019,moderadamente rodado
16637,18031,Mercedes-Benz,C-Class,488600000.0,10,40000,distribuidora,Petrol,Automatic,186.0,850000,34000.0,2014,moderadamente rodado
16638,18032,Hyundai,Elantra,2242000.0,9,90000,particular,Diesel,Manual,126.24,950000,38000.0,2015,rodado
16639,18033,Ford,Ecosport,1014000.0,5,62131,distribuidora,Diesel,Manual,98.96,590000,23600.0,2019,moderadamente rodado
16640,18034,Volkswagen,Polo,820416.9884169884,2,23441,distribuidora,Diesel,Manual,88.5,850000,34000.0,2022,novo
16641,18035,Hyundai,EON,967624.184646262,7,60000,distribuidora,Petrol,Manual,55.2,265000,10600.0,2017,moderadamente rodado
16642,18036,Mahindra,KUV,737000.0,5,23521,distribuidora,Petrol,Manual,82.0,450000,18000.0,2019,novo
16643,18037,Ford,Ecosport,1077000.0,6,55375,particular,Diesel,Manual,98.59,800000,32000.0,2018,moderadamente rodado
16644,18038,Toyota,Innova,2073000.0,3,37000,distribuidora,Diesel,Automatic,171.5,1950000,78000.0,2021,moderadamente rodado
16645,18040,Hyundai,i10,732000.0,7,27123,distribuidora,Petrol,Manual,78.9,300000,12000.0,2017,novo
16646,18041,Hyundai,Grand,733000.0,6,29000,distribuidora,Petrol,Manual,82.0,495000,19800.0,2018,novo
16647,18042,Hyundai,Grand,732000.0,7,40000,particular,Petrol,Manual,82.0,500000,20000.0,2017,moderadamente rodado
16648,18043,Maruti,Swift,630000.0,3,16000,particular,Petrol,Automatic,81.8,620000,24800.0,2021,novo
16649,18044,Maruti,Alto,614646.3878326996,7,20000,particular,Petrol,Manual,67.05,270000,10800.0,2017,novo
16650,18045,Maruti,Ertiga,614646.3878326996,6,40000,distribuidora,Diesel,Manual,88.5,800000,32000.0,2018,moderadamente rodado
16651,18046,Maruti,Swift,614646.3878326996,6,127000,distribuidora,Diesel,Manual,74.0,585000,23400.0,2018,rodado
16652,18047,Hyundai,Xcent,967624.184646262,5,100000,particular,Diesel,Manual,71.0,400000,16000.0,2019,rodado
16653,18048,Maruti,Ritz,614646.3878326996,9,110000,particular,Diesel,Manual,73.94,250000,10000.0,2015,rodado
16654,18049,Hyundai,Elantra,2244000.0,5,46000,distribuidora,Diesel,Automatic,126.2,935000,37400.0,2019,moderadamente rodado
16655,18050,Maruti,Swift Dzire,662000.0,2,50000,particular,Petrol,Manual,81.8,630000,25200.0,2022,moderadamente rodado
16656,18051,Maruti,Swift Dzire,614646.3878326996,7,87500,particular,Diesel,Manual,74.0,560000,22400.0,2017,rodado
16657,18052,Mahindra,XUV500,1783000.0,9,120456,distribuidora,Diesel,Manual,140.0,825000,33000.0,2015,rodado
16658,18053,Honda,City,1290000.0,8,65000,distribuidora,Petrol,Manual,118.0,500000,20000.0,2016,moderadamente rodado
16659,18054,Audi,A6,7113256.41025641,9,33000,distribuidora,Diesel,Automatic,174.33,1850000,74000.0,2015,moderadamente rodado
16660,18055,Maruti,Ciaz,614646.3878326996,5,49000,distribuidora,Diesel,Manual,88.5,625000,25000.0,2019,moderadamente rodado
16661,18056,Hyundai,i10,967624.184646262,8,83677,distribuidora,Petrol,Manual,68.05,270000,10800.0,2016,rodado
16662,18057,Maruti,Swift Dzire,704000.0,6,43290,concessionária,Petrol,Manual,83.14,585000,23400.0,2018,moderadamente rodado
16663,18058,Hyundai,i20,910000.0,7,44000,particular,Diesel,Manual,88.73,460000,18400.0,2017,moderadamente rodado
16664,18059,Maruti,Ertiga,614646.3878326996,5,25000,distribuidora,Diesel,Manual,88.5,750000,30000.0,2019,novo
16665,18060,Hyundai,i20,756000.0,4,35000,particular,Petrol,Manual,81.83,550000,22000.0,2020,moderadamente rodado
16666,18061,Volkswagen,Vento,820416.9884169884,8,66000,distribuidora,Diesel,Manual,108.6,390000,15600.0,2016,moderadamente rodado
16667,18062,Hyundai,Verna,1055000.0,6,75000,distribuidora,Petrol,Automatic,121.3,700000,28000.0,2018,moderadamente rodado
16668,18063,Mini,Cooper,4238800.0,6,34000,distribuidora,Diesel,Automatic,112.0,1875000,75000.0,2018,moderadamente rodado
16669,18064,Maruti,Celerio,555000.0,6,76400,distribuidora,Petrol,Automatic,67.04,435000,17400.0,2018,moderadamente rodado
16670,18065,Hyundai,i20,838000.0,12,85000,distribuidora,Petrol,Manual,80.0,275000,11000.0,2012,rodado
16671,18066,Maruti,Zen,614646.3878326996,11,100000,particular,Petrol,Manual,67.1,170000,6800.0,2013,rodado
16672,18067,Mercedes-Benz,E-Class,7673000.0,10,57000,distribuidora,Diesel,Automatic,203.0,1045000,41800.0,2014,moderadamente rodado
16673,18068,Maruti,Eeco,495000.0,1,8200,particular,Petrol,Manual,72.42,410000,16400.0,2023,novo
16674,18069,Hyundai,i20,968000.0,9,74508,distribuidora,Diesel,Manual,88.73,435000,17400.0,2015,moderadamente rodado
16675,18070,Nissan,Micra,1690333.3333333333,7,40000,particular,Petrol,Manual,67.04,275000,11000.0,2017,moderadamente rodado
16676,18071,Hyundai,Santa,967624.184646262,7,58272,distribuidora,Diesel,Manual,194.3,1100000,44000.0,2017,moderadamente rodado
16677,18072,Toyota,Innova,2073000.0,4,36000,distribuidora,Diesel,Automatic,171.5,1995000,79800.0,2020,moderadamente rodado
16678,18073,Honda,City,1210698.5413290113,3,5925,distribuidora,Petrol,Manual,117.6,1200000,48000.0,2021,novo
16679,18074,Maruti,SX4,614646.3878326996,9,79000,distribuidora,Diesel,Manual,88.8,465000,18600.0,2015,moderadamente rodado
16680,18075,Jaguar,XF,6595333.333333333,6,80000,distribuidora,Diesel,Automatic,187.7,2850000,114000.0,2018,rodado
16681,18076,Hyundai,Creta,1255000.0,4,33000,distribuidora,Petrol,Manual,121.3,1140000,45600.0,2020,moderadamente rodado
16682,18079,Honda,Amaze,918000.0,3,3919,distribuidora,Diesel,Automatic,78.9,895000,35800.0,2021,novo
16683,18081,Volkswagen,Polo,740000.0,3,26193,distribuidora,Petrol,Automatic,103.6,972000,38880.0,2021,novo
16684,18082,Volkswagen,Vento,820416.9884169884,8,65000,distribuidora,Diesel,Manual,103.6,385000,15400.0,2016,moderadamente rodado
16685,18083,Hyundai,Grand,654000.0,3,25000,particular,Petrol,Manual,81.86,490000,19600.0,2021,novo
16686,18084,Hyundai,Xcent,967624.184646262,4,120000,particular,Diesel,Manual,73.97,450000,18000.0,2020,rodado
16687,18085,Honda,City,1545000.0,7,82911,distribuidora,Diesel,Manual,98.6,580000,23200.0,2017,rodado
16688,18086,Honda,City,1268000.0,11,65000,distribuidora,Petrol,Manual,118.0,325000,13000.0,2013,moderadamente rodado
16689,18087,Skoda,Rapid,2572827.5862068967,9,78000,distribuidora,Diesel,Manual,103.5,375000,15000.0,2015,moderadamente rodado
16690,18088,Ford,Fiesta,1050416.6666666667,6,90000,particular,Diesel,Manual,89.75,569000,22760.0,2018,rodado
16691,18090,Hyundai,Creta,967624.184646262,5,43000,distribuidora,Petrol,Automatic,121.3,1050000,42000.0,2019,moderadamente rodado
16692,18091,Hyundai,i10,967624.184646262,13,78000,distribuidora,Petrol,Manual,68.05,260000,10400.0,2011,moderadamente rodado
16693,18092,Hyundai,i20,967624.184646262,4,60000,particular,Petrol,Manual,81.86,660000,26400.0,2020,moderadamente rodado
16694,18093,Hyundai,i20,989000.0,2,15500,distribuidora,Diesel,Manual,88.73,940000,37600.0,2022,novo
16695,18094,Toyota,Innova,2876695.0,11,120000,particular,Diesel,Manual,102.0,650000,26000.0,2013,rodado
16696,18095,Honda,Amaze,1210698.5413290113,6,37000,distribuidora,Petrol,Manual,86.7,475000,19000.0,2018,moderadamente rodado
16697,18096,Honda,Mobilio,1210698.5413290113,6,120000,particular,Diesel,Manual,98.6,575000,23000.0,2018,rodado
16698,18097,Volkswagen,Vento,820416.9884169884,9,120000,particular,Diesel,Manual,103.6,375000,15000.0,2015,rodado
16699,18099,Honda,Amaze,918000.0,8,64000,distribuidora,Diesel,Manual,98.6,375000,15000.0,2016,moderadamente rodado
16700,18100,Maruti,Swift Dzire,656000.0,2,11000,particular,Petrol,Manual,81.8,600000,24000.0,2022,novo
16701,18101,Mercedes-Benz,CLS,10100000.0,8,52000,distribuidora,Diesel,Automatic,204.0,1200000,48000.0,2016,moderadamente rodado
16702,18102,Nissan,Kicks,1690333.3333333333,2,6200,particular,Diesel,Manual,108.0,1450000,58000.0,2022,novo
16703,18103,Honda,City,1268000.0,3,41000,distribuidora,Petrol,Manual,117.3,800000,32000.0,2021,moderadamente rodado
16704,18105,Toyota,Innova,2073000.0,5,57000,distribuidora,Diesel,Automatic,147.51,1700000,68000.0,2019,moderadamente rodado
16705,18106,Skoda,Rapid,2572827.5862068967,8,77000,distribuidora,Diesel,Manual,103.52,425000,17000.0,2016,moderadamente rodado
16706,18107,Audi,A4,7113256.41025641,8,38672,distribuidora,Diesel,Automatic,140.8,1285000,51400.0,2016,moderadamente rodado
16707,18108,Mahindra,XUV500,1399372.0930232557,4,30000,distribuidora,Diesel,Manual,140.0,1575000,63000.0,2020,moderadamente rodado
16708,18109,Toyota,Innova,2131000.0,5,107000,distribuidora,Diesel,Manual,147.8,1745000,69800.0,2019,rodado
16709,18110,Honda,Civic,2046000.0,13,60000,particular,Petrol,Manual,130.0,350000,14000.0,2011,moderadamente rodado
16710,18111,Hyundai,i20,926000.0,11,78500,particular,Diesel,Manual,90.0,200000,8000.0,2013,moderadamente rodado
16711,18112,Maruti,A,614646.3878326996,11,90000,particular,Petrol,Manual,66.1,135000,5400.0,2013,rodado
16712,18113,Ford,Aspire,733000.0,5,43652,distribuidora,Petrol,Manual,86.8,430000,17200.0,2019,moderadamente rodado
16713,18114,Toyota,Innova,2876695.0,9,120000,particular,Diesel,Manual,100.0,780000,31200.0,2015,rodado
16714,18115,Maruti,Swift,614646.3878326996,7,96000,particular,Diesel,Manual,74.0,480000,19200.0,2017,rodado
16715,18116,Hyundai,i10,967624.184646262,12,70000,distribuidora,Petrol,Automatic,78.9,235000,9400.0,2012,moderadamente rodado
16716,18117,Volkswagen,Ameo,820416.9884169884,5,23000,particular,Petrol,Manual,73.75,425000,17000.0,2019,novo
16717,18118,Maruti,Swift,613000.0,9,126000,particular,Petrol,Manual,85.8,315000,12600.0,2015,rodado
16718,18119,Hyundai,Verna,1362000.0,8,80000,particular,Diesel,Manual,126.32,800000,32000.0,2016,rodado
16719,18120,BMW,X1,4877000.0,9,53000,particular,Diesel,Automatic,184.0,1150000,46000.0,2015,moderadamente rodado
16720,18121,Hyundai,Grand,967624.184646262,5,33500,distribuidora,Diesel,Manual,70.0,365000,14600.0,2019,moderadamente rodado
16721,18122,Honda,BRV,1210698.5413290113,4,30646,distribuidora,Petrol,Manual,117.3,840000,33600.0,2020,moderadamente rodado
16722,18123,Nissan,Sunny,1690333.3333333333,8,56050,distribuidora,Diesel,Manual,84.8,350000,14000.0,2016,moderadamente rodado
16723,18124,Mahindra,Scorpio,1457000.0,6,120000,particular,Diesel,Manual,120.0,900000,36000.0,2018,rodado
16724,18125,Honda,City,1479000.0,7,68000,distribuidora,Diesel,Manual,98.6,505000,20200.0,2017,moderadamente rodado
16725,18127,Hyundai,Santro,967624.184646262,12,110000,particular,LPG,Manual,62.1,200000,8000.0,2012,rodado
16726,18128,Honda,Amaze,1210698.5413290113,6,119621,distribuidora,Diesel,Manual,98.6,410000,16400.0,2018,rodado
16727,18129,Mercedes-Benz,S-Class,16700000.0,6,19500,distribuidora,Diesel,Automatic,254.79,5700000,228000.0,2018,novo
16728,18130,Maruti,Ertiga,862000.0,7,46000,distribuidora,Petrol,Manual,103.26,595000,23800.0,2017,moderadamente rodado
16729,18131,Ford,Freestyle,685000.0,3,30000,particular,Petrol,Manual,94.68,680000,27200.0,2021,moderadamente rodado
16730,18132,Maruti,Alto,335000.0,8,35000,particular,Petrol,Manual,47.3,185000,7400.0,2016,moderadamente rodado
16731,18133,Hyundai,Xcent,967624.184646262,4,17000,distribuidora,Petrol,Automatic,81.86,620000,24800.0,2020,novo
16732,18135,Maruti,Ciaz,614646.3878326996,5,35000,particular,Diesel,Manual,88.5,680000,27200.0,2019,moderadamente rodado
16733,18136,Maruti,Alto,614646.3878326996,5,28000,distribuidora,Petrol,Manual,67.05,360000,14400.0,2019,novo
16734,18137,Honda,City,1415000.0,6,90000,particular,Diesel,Manual,98.6,620000,24800.0,2018,rodado
16735,18138,Mahindra,XUV500,1605000.0,7,90000,particular,Diesel,Manual,140.0,780000,31200.0,2017,rodado
16736,18139,Maruti,Swift,683000.0,11,36000,particular,Petrol,Manual,85.0,350000,14000.0,2013,moderadamente rodado
16737,18140,Land Rover,Rover,7337000.0,8,89000,distribuidora,Diesel,Automatic,187.7,2600000,104000.0,2016,rodado
16738,18141,Maruti,Alto,350000.0,4,50000,particular,Petrol,Manual,47.3,290000,11600.0,2020,moderadamente rodado
16739,18142,Datsun,GO,415490.06622516556,5,36583,distribuidora,Petrol,Manual,67.0,240000,9600.0,2019,moderadamente rodado
16740,18143,Mahindra,XUV500,1783000.0,9,74000,distribuidora,Diesel,Manual,140.0,825000,33000.0,2015,moderadamente rodado
16741,18144,Toyota,Innova,2876695.0,10,95000,particular,Diesel,Manual,102.0,1200000,48000.0,2014,rodado
16742,18145,Maruti,Celerio,614646.3878326996,3,39472,distribuidora,Petrol,Automatic,67.04,464000,18560.0,2021,moderadamente rodado
16743,18146,Honda,Brio,1210698.5413290113,6,21257,distribuidora,Petrol,Manual,86.8,365000,14600.0,2018,novo
16744,18147,Hyundai,EON,967624.184646262,3,60000,particular,Petrol,Manual,68.05,300000,12000.0,2021,moderadamente rodado
16745,18148,Maruti,Baleno,614646.3878326996,4,70000,particular,Diesel,Manual,74.0,820000,32800.0,2020,moderadamente rodado
16746,18149,Audi,Q3,7113256.41025641,8,147000,distribuidora,Diesel,Automatic,174.33,1275000,51000.0,2016,rodado
16747,18150,Maruti,Swift Dzire,614646.3878326996,10,120000,particular,Diesel,Manual,73.9,421000,16840.0,2014,rodado
16748,18151,Skoda,Rapid,2572827.5862068967,3,19000,distribuidora,Diesel,Automatic,108.6,960000,38400.0,2021,novo
16749,18152,Maruti,Celerio,536000.0,4,17210,distribuidora,Petrol,Automatic,67.04,468000,18720.0,2020,novo
16750,18153,Maruti,Alto,614646.3878326996,15,100785,particular,Petrol,Manual,46.3,65000,2600.0,2009,rodado
16751,18154,Honda,City,1258000.0,22,70000,particular,Petrol,Manual,100.0,70000,0.0,2002,moderadamente rodado
16752,18155,Honda,Brio,1210698.5413290113,6,15000,distribuidora,Petrol,Manual,86.8,475000,19000.0,2018,novo
16753,18156,Audi,S5,7113256.41025641,6,22000,distribuidora,Petrol,Automatic,328.5,3475000,139000.0,2018,novo
16754,18157,Toyota,Innova,2876695.0,6,95000,distribuidora,Diesel,Manual,102.0,1175000,47000.0,2018,rodado
16755,18159,Toyota,Etios,2876695.0,8,65000,distribuidora,Petrol,Manual,88.73,375000,15000.0,2016,moderadamente rodado
16756,18161,Renault,KWID,376000.0,4,15000,particular,Petrol,Manual,67.0,370000,14800.0,2020,novo
16757,18162,Honda,City,1290000.0,4,29000,distribuidora,Petrol,Manual,117.6,790000,31600.0,2020,novo
16758,18163,Hyundai,Verna,1336000.0,10,110000,particular,Diesel,Manual,126.3,530000,21200.0,2014,rodado
16759,18164,Toyota,Camry,2876695.0,5,85000,distribuidora,Electric,Automatic,157.7,1865000,74600.0,2019,rodado
16760,18165,Hyundai,i20,822000.0,4,11577,distribuidora,Petrol,Manual,81.83,685000,27400.0,2020,novo
16761,18166,Hyundai,i20,791000.0,8,64321,concessionária,Petrol,Manual,82.85,430000,17200.0,2016,moderadamente rodado
16762,18168,Maruti,Celerio,512000.0,5,67000,distribuidora,Petrol,Automatic,67.04,415000,16600.0,2019,moderadamente rodado
16763,18169,Hyundai,Creta,967624.184646262,4,25500,distribuidora,Petrol,Automatic,121.3,1090000,43600.0,2020,novo
16764,18171,Maruti,Eeco,584000.0,3,14917,distribuidora,CNG,Manual,61.7,475000,19000.0,2021,novo
16765,18172,Hyundai,Creta,1127000.0,4,50000,particular,Petrol,Automatic,121.3,1100000,44000.0,2020,moderadamente rodado
16766,18173,Hyundai,i20,967624.184646262,5,106000,particular,Diesel,Manual,88.73,675000,27000.0,2019,rodado
16767,18174,Renault,Koleos,414304.9645390071,7,50000,particular,Diesel,Automatic,170.6,1100000,44000.0,2017,moderadamente rodado
16768,18175,Maruti,Alto,359000.0,1,5000,particular,Petrol,Manual,47.3,400000,16000.0,2023,novo
16769,18176,Maruti,Swift,614646.3878326996,4,11707,distribuidora,Petrol,Manual,81.8,650000,26000.0,2020,novo
16770,18177,Maruti,Alto,502000.0,3,58000,distribuidora,CNG,Manual,40.3,350000,14000.0,2021,moderadamente rodado
16771,18178,Volkswagen,Polo,723000.0,3,7000,distribuidora,Petrol,Manual,74.0,745000,29800.0,2021,novo
16772,18179,Hyundai,Grand,648000.0,5,45500,distribuidora,Petrol,Manual,82.0,420000,16800.0,2019,moderadamente rodado
16773,18180,Maruti,Swift Dzire,614646.3878326996,3,70000,particular,Diesel,Manual,74.0,515000,20600.0,2021,moderadamente rodado
16774,18181,Toyota,Etios,2876695.0,6,38982,concessionária,Petrol,Manual,78.8,499000,19960.0,2018,moderadamente rodado
16775,18183,Mahindra,Thar,1463000.0,4,42000,distribuidora,Diesel,Manual,105.0,795000,31800.0,2020,moderadamente rodado
16776,18184,Mahindra,KUV100,1399372.0930232557,3,30000,particular,Diesel,Manual,77.0,500000,20000.0,2021,moderadamente rodado
16777,18185,Maruti,Celerio,536000.0,4,60000,particular,Petrol,Manual,67.04,400000,16000.0,2020,moderadamente rodado
16778,18186,Mercedes-Benz,C-Class,517400000.0,10,22800,distribuidora,Petrol,Automatic,186.0,1350000,54000.0,2014,novo
